key,type,side,segment,superclass,nt,count,peak_activity,gf_silenced_peak
AVLP003|R|,AVLP003,R,,cb_intrinsic,gaba,3,0.002186383118959922,0.002204894641513674
AVLP004_a|L|,AVLP004_a,L,,cb_intrinsic,gaba,3,0.0589690248966048,0.05894534865535883
AVLP004_a|R|,AVLP004_a,R,,cb_intrinsic,gaba,4,0.0461298314793391,0.046083699206507
AVLP004_b|L|,AVLP004_b,L,,cb_intrinsic,gaba,3,0.013339014845365345,0.01333772006169663
AVLP004_b|R|,AVLP004_b,R,,cb_intrinsic,gaba,2,0.00917013620439548,0.009171351353689551
AVLP005|L|,AVLP005,L,,cb_intrinsic,gaba,4,0.0,0.0
AVLP005|R|,AVLP005,R,,cb_intrinsic,gaba,4,0.0,0.0
AVLP009|L|,AVLP009,L,,cb_intrinsic,gaba,2,0.0014447027895850915,0.0015172663684677884
AVLP009|R|,AVLP009,R,,cb_intrinsic,gaba,2,0.0006080996211272644,0.0006354162404866794
AVLP013|L|,AVLP013,L,,cb_intrinsic,unclear,2,0.010076318005981222,0.009502995602212672
AVLP013|R|,AVLP013,R,,cb_intrinsic,unclear,4,0.011247382191245627,0.011244984975351422
AVLP014|L|,AVLP014,L,,cb_intrinsic,gaba,1,0.006459626879409688,0.0037099953837337004
AVLP015|L|,AVLP015,L,,cb_intrinsic,glutamate,1,0.005207668588937162,0.005195957561181751
AVLP015|R|,AVLP015,R,,cb_intrinsic,glutamate,1,0.008623807909067936,0.008603498453897847
AVLP016|L|,AVLP016,L,,cb_intrinsic,glutamate,1,0.05228719145714321,0.0522222789245518
AVLP016|R|,AVLP016,R,,cb_intrinsic,glutamate,1,0.045331831986214044,0.04528971145469646
AVLP017|L|,AVLP017,L,,cb_intrinsic,glutamate,1,0.013444095262547428,0.013463038358774361
AVLP017|R|,AVLP017,R,,cb_intrinsic,glutamate,1,0.019212995352519302,0.01921167656308624
AVLP018|L|,AVLP018,L,,cb_intrinsic,acetylcholine,1,0.0018140911550745152,0.0018155484660248645
AVLP018|R|,AVLP018,R,,cb_intrinsic,acetylcholine,1,0.0008107290606285065,0.0008109996879375867
AVLP019|L|,AVLP019,L,,cb_intrinsic,acetylcholine,1,0.0005493481966080155,6.112496149671827e-05
AVLP019|R|,AVLP019,R,,cb_intrinsic,acetylcholine,1,0.002128310804065167,0.0021197474992556463
AVLP020|L|,AVLP020,L,,cb_intrinsic,glutamate,1,0.0352266694327123,0.03516267628199534
AVLP020|R|,AVLP020,R,,cb_intrinsic,glutamate,1,0.03528501484338956,0.035206839694057405
AVLP021|L|,AVLP021,L,,cb_intrinsic,acetylcholine,1,0.000690429732051456,0.0006941156612270896
AVLP021|R|,AVLP021,R,,cb_intrinsic,acetylcholine,1,0.0027400728343692374,0.002732096728125651
AVLP022|L|,AVLP022,L,,cb_intrinsic,glutamate,2,0.016620356296516262,0.01660697073994585
AVLP022|R|,AVLP022,R,,cb_intrinsic,glutamate,1,0.019401805032149833,0.019383410161405403
AVLP023|L|,AVLP023,L,,cb_intrinsic,acetylcholine,1,0.00016662295781248932,5.503721909596358e-05
AVLP023|R|,AVLP023,R,,cb_intrinsic,acetylcholine,1,0.00015695600669605425,3.9542504333777995e-05
AVLP024_a|L|,AVLP024_a,L,,cb_intrinsic,acetylcholine,1,0.00883043452621435,0.008828195824989218
AVLP024_a|R|,AVLP024_a,R,,cb_intrinsic,acetylcholine,1,0.007869228520292823,0.007861211432585266
AVLP024_b|L|,AVLP024_b,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
AVLP024_b|R|,AVLP024_b,R,,cb_intrinsic,acetylcholine,1,2.151032699850322e-05,0.0
AVLP024_c|L|,AVLP024_c,L,,cb_intrinsic,acetylcholine,1,0.008619605160696793,0.008616582798910376
AVLP024_c|R|,AVLP024_c,R,,cb_intrinsic,acetylcholine,1,0.010362342677703498,0.010354462607188461
AVLP025|L|,AVLP025,L,,cb_intrinsic,acetylcholine,1,0.00015846373607290645,3.600075224635727e-05
AVLP025|R|,AVLP025,R,,cb_intrinsic,acetylcholine,1,5.853408092692278e-05,5.876988893583932e-05
AVLP026|L|,AVLP026,L,,cb_intrinsic,acetylcholine,7,0.0013140190974484719,0.001311001628623197
AVLP026|R|,AVLP026,R,,cb_intrinsic,acetylcholine,7,0.0015060726628681898,0.0015032166717606746
AVLP027|L|,AVLP027,L,,cb_intrinsic,acetylcholine,2,0.002741876351654157,0.0004947464458287401
AVLP027|R|,AVLP027,R,,cb_intrinsic,acetylcholine,2,0.002107558321362719,0.0003450748355379922
AVLP028|L|,AVLP028,L,,cb_intrinsic,acetylcholine,4,0.0011322988518468653,0.0001241970657876369
AVLP028|R|,AVLP028,R,,cb_intrinsic,acetylcholine,4,0.0,0.0
AVLP029|L|,AVLP029,L,,cb_intrinsic,gaba,1,0.018489246805081985,0.018493308941688692
AVLP029|R|,AVLP029,R,,cb_intrinsic,gaba,1,0.01719040530388797,0.017191217284828725
AVLP030|R|,AVLP030,R,,cb_intrinsic,gaba,1,0.026138372017320808,0.026071516746800433
AVLP031|L|,AVLP031,L,,cb_intrinsic,gaba,1,0.00047022194434412373,0.0003952156025734601
AVLP031|R|,AVLP031,R,,cb_intrinsic,gaba,1,0.000738272192443084,0.0007362058811365351
AVLP032|L|,AVLP032,L,,cb_intrinsic,acetylcholine,1,0.019828867282177413,0.01980132935808465
AVLP032|R|,AVLP032,R,,cb_intrinsic,acetylcholine,1,0.020820576695768787,0.02078181732528502
AVLP033|L|,AVLP033,L,,cb_intrinsic,acetylcholine,1,0.005847201963454516,0.005882619183622373
AVLP033|R|,AVLP033,R,,cb_intrinsic,acetylcholine,1,0.009090890964674704,0.009096286568902049
AVLP034|L|,AVLP034,L,,cb_intrinsic,acetylcholine,1,0.0,4.797342659224348e-07
AVLP034|R|,AVLP034,R,,cb_intrinsic,acetylcholine,1,0.00026516614898067133,0.0002838670815413016
AVLP035|L|,AVLP035,L,,cb_intrinsic,acetylcholine,1,3.308713724817481e-05,0.0005813572608488692
AVLP035|R|,AVLP035,R,,cb_intrinsic,acetylcholine,1,0.0009244278854678137,0.0010963388432280636
AVLP036|L|,AVLP036,L,,cb_intrinsic,acetylcholine,2,0.008244750808298597,0.008255716281975968
AVLP036|R|,AVLP036,R,,cb_intrinsic,acetylcholine,2,0.006592601248998877,0.006603938792050276
AVLP037|L|,AVLP037,L,,cb_intrinsic,acetylcholine,2,0.012966730269470537,0.01297708922787384
AVLP037|R|,AVLP037,R,,cb_intrinsic,acetylcholine,3,0.014132309042274895,0.014121032747017067
AVLP038|L|,AVLP038,L,,cb_intrinsic,acetylcholine,4,0.016870608694806995,0.016883016201991247
AVLP038|R|,AVLP038,R,,cb_intrinsic,acetylcholine,4,0.015171674288190199,0.015172623566799028
AVLP039|L|,AVLP039,L,,cb_intrinsic,acetylcholine,3,0.08957414989972233,0.08955421903535399
AVLP039|R|,AVLP039,R,,cb_intrinsic,acetylcholine,3,0.08982872496598415,0.08980937807912083
AVLP040|L|,AVLP040,L,,cb_intrinsic,acetylcholine,5,0.04996255815902539,0.049745060063359575
AVLP040|R|,AVLP040,R,,cb_intrinsic,acetylcholine,4,0.048786400351292315,0.04813249803203229
AVLP041|L|,AVLP041,L,,cb_intrinsic,acetylcholine,1,0.00039909486105611943,0.0003971668813976226
AVLP041|R|,AVLP041,R,,cb_intrinsic,acetylcholine,1,0.0004662525027826036,0.00015641960092495892
AVLP042|L|,AVLP042,L,,cb_intrinsic,acetylcholine,2,0.004285270762083154,0.000678048361330021
AVLP042|R|,AVLP042,R,,cb_intrinsic,acetylcholine,2,0.00628169447658103,0.000994116433282513
AVLP043|L|,AVLP043,L,,cb_intrinsic,acetylcholine,2,0.0011445071034421918,0.0011426018640413398
AVLP043|R|,AVLP043,R,,cb_intrinsic,acetylcholine,2,1.553462807616702e-05,1.5723925946149147e-05
AVLP044_a|L|,AVLP044_a,L,,cb_intrinsic,acetylcholine,3,0.0015505768942620773,0.001549107708651106
AVLP044_a|R|,AVLP044_a,R,,cb_intrinsic,acetylcholine,2,0.004852122295790758,0.004835256953871035
AVLP044_b|L|,AVLP044_b,L,,cb_intrinsic,acetylcholine,1,0.0008930007188897107,0.00021994109413666128
AVLP044_b|R|,AVLP044_b,R,,cb_intrinsic,acetylcholine,2,0.0006399205089330824,9.043706670735184e-05
AVLP045|L|,AVLP045,L,,cb_intrinsic,acetylcholine,5,0.013298097354028012,0.013273536745568831
AVLP045|R|,AVLP045,R,,cb_intrinsic,acetylcholine,5,0.015527268302873473,0.015502760288097455
AVLP046|L|,AVLP046,L,,cb_intrinsic,acetylcholine,2,0.02621593063804672,0.026167725224560987
AVLP046|R|,AVLP046,R,,cb_intrinsic,acetylcholine,2,0.015915037580200065,0.015890896721744933
AVLP047|L|,AVLP047,L,,cb_intrinsic,acetylcholine,3,0.013191965681518068,0.013154524430244572
AVLP047|R|,AVLP047,R,,cb_intrinsic,acetylcholine,3,0.01843197927251091,0.018395613355137088
AVLP048|L|,AVLP048,L,,cb_intrinsic,acetylcholine,1,0.09387140741351961,0.09383429784711086
AVLP048|R|,AVLP048,R,,cb_intrinsic,acetylcholine,1,0.07910575565829801,0.07907925044871696
AVLP049|L|,AVLP049,L,,cb_intrinsic,acetylcholine,4,0.023436044008288213,0.023393082610045732
AVLP049|R|,AVLP049,R,,cb_intrinsic,acetylcholine,3,0.016818198099009966,0.01677336071421417
AVLP050|L|,AVLP050,L,,cb_intrinsic,acetylcholine,3,0.002291551894829835,0.0022880046804990527
AVLP050|R|,AVLP050,R,,cb_intrinsic,acetylcholine,4,0.00235093863684415,0.002346359512042934
AVLP051|L|,AVLP051,L,,cb_intrinsic,acetylcholine,3,0.06224320314227051,0.06225608489377613
AVLP051|R|,AVLP051,R,,cb_intrinsic,acetylcholine,3,0.0593242415620275,0.05930715232224625
AVLP053|L|,AVLP053,L,,cb_intrinsic,acetylcholine,1,0.016840059148853736,0.016872996455675256
AVLP053|R|,AVLP053,R,,cb_intrinsic,acetylcholine,1,0.015117384403817108,0.01512319487918841
AVLP055|L|,AVLP055,L,,cb_intrinsic,glutamate,5,0.07693943035276421,0.0769075048800634
AVLP055|R|,AVLP055,R,,cb_intrinsic,glutamate,4,0.06751115497490019,0.0675475293442491
AVLP059|L|,AVLP059,L,,cb_intrinsic,glutamate,2,0.027182677202136338,0.02720190216709736
AVLP059|R|,AVLP059,R,,cb_intrinsic,glutamate,2,0.026311254972764878,0.026327092497083156
AVLP060|L|,AVLP060,L,,cb_intrinsic,glutamate,4,0.03624057157551371,0.036227637708501625
AVLP060|R|,AVLP060,R,,cb_intrinsic,glutamate,3,0.03451045385649171,0.0344988606405029
AVLP062|L|,AVLP062,L,,cb_intrinsic,glutamate,2,0.03258899144412162,0.03258353661165717
AVLP062|R|,AVLP062,R,,cb_intrinsic,glutamate,2,0.03331024087724938,0.03330525918487816
AVLP063|L|,AVLP063,L,,cb_intrinsic,glutamate,2,0.024652529855673355,0.024614312275624557
AVLP063|R|,AVLP063,R,,cb_intrinsic,glutamate,2,0.0163802138205955,0.01636676100727007
AVLP064|L|,AVLP064,L,,cb_intrinsic,glutamate,2,0.032512131522102895,0.03246689915347752
AVLP064|R|,AVLP064,R,,cb_intrinsic,glutamate,3,0.03272314498216955,0.032680368785365
AVLP065|L|,AVLP065,L,,cb_intrinsic,glutamate,1,0.0033954489157405126,0.0033906052643023392
AVLP065|R|,AVLP065,R,,cb_intrinsic,glutamate,1,0.002120502857478521,0.002115421686156925
AVLP067|L|,AVLP067,L,,cb_intrinsic,glutamate,2,0.10473468442512905,0.10472178838391157
AVLP067|R|,AVLP067,R,,cb_intrinsic,glutamate,2,0.09997520252268591,0.099968582125424
AVLP069_a|L|,AVLP069_a,L,,cb_intrinsic,glutamate,2,0.001269857295114049,0.0012731413116222926
AVLP069_a|R|,AVLP069_a,R,,cb_intrinsic,glutamate,2,0.0029585919127918356,0.002950504089032838
AVLP069_b|L|,AVLP069_b,L,,cb_intrinsic,glutamate,3,0.003739201968600026,0.0037326657171818786
AVLP069_b|R|,AVLP069_b,R,,cb_intrinsic,glutamate,3,0.005378377977586006,0.005368215988740723
AVLP069_c|L|,AVLP069_c,L,,cb_intrinsic,glutamate,3,0.02373148362507891,0.023731280826217335
AVLP069_c|R|,AVLP069_c,R,,cb_intrinsic,glutamate,3,0.03328210055558501,0.03329026662989707
AVLP075|L|,AVLP075,L,,cb_intrinsic,glutamate,1,0.002553549805001699,0.0025506327502730053
AVLP075|R|,AVLP075,R,,cb_intrinsic,glutamate,1,0.0023664010353327274,0.0023612306107240063
AVLP076|L|,AVLP076,L,,cb_intrinsic,gaba,1,0.02283659264151663,0.022831407534906853
AVLP076|R|,AVLP076,R,,cb_intrinsic,gaba,1,0.020420170382032463,0.020411581623025858
AVLP077|L|,AVLP077,L,,cb_intrinsic,gaba,1,0.013533997690705174,0.013550761180720308
AVLP077|R|,AVLP077,R,,cb_intrinsic,gaba,1,0.023852754287816677,0.023857416989813196
AVLP078|L|,AVLP078,L,,cb_intrinsic,glutamate,1,0.08530303838064351,0.08527060034669469
AVLP078|R|,AVLP078,R,,cb_intrinsic,glutamate,1,0.061616625877332784,0.061581784474756956
AVLP079|L|,AVLP079,L,,cb_intrinsic,gaba,1,0.017197198004683053,0.017154850273213427
AVLP079|R|,AVLP079,R,,cb_intrinsic,gaba,1,0.015848912637368408,0.015817924430512064
AVLP080|L|,AVLP080,L,,cb_intrinsic,gaba,1,0.03199305217556358,0.03198771836939059
AVLP080|R|,AVLP080,R,,cb_intrinsic,gaba,1,0.032251420660745635,0.03224231783539963
AVLP081|L|,AVLP081,L,,cb_intrinsic,gaba,1,0.0002024906518624282,0.00020237216246016376
AVLP081|R|,AVLP081,R,,cb_intrinsic,gaba,1,7.631253191279178e-06,7.629652767520914e-06
AVLP082|L|,AVLP082,L,,cb_intrinsic,gaba,1,0.010452996713610736,0.010453070288467153
AVLP082|R|,AVLP082,R,,cb_intrinsic,gaba,1,0.01068171266663407,0.010672819444047927
AVLP083|R|,AVLP083,R,,cb_intrinsic,gaba,1,0.021031445826701807,0.021048229319125346
AVLP084|L|,AVLP084,L,,cb_intrinsic,gaba,1,0.00024143522664261515,0.00023478847133488143
AVLP084|R|,AVLP084,R,,cb_intrinsic,gaba,1,0.0017470593710428594,0.0017352669433069827
AVLP085|L|,AVLP085,L,,cb_intrinsic,gaba,1,0.012520302907838584,0.012500527684057943
AVLP085|R|,AVLP085,R,,cb_intrinsic,gaba,1,0.004122606856964459,0.004130242146255585
AVLP086|L|,AVLP086,L,,cb_intrinsic,gaba,1,0.015977809141649254,0.015946307139144134
AVLP086|R|,AVLP086,R,,cb_intrinsic,gaba,1,0.014669983873716696,0.014651660874603482
AVLP087|L|,AVLP087,L,,cb_intrinsic,glutamate,1,0.00301912299189873,0.0030187192862230774
AVLP087|R|,AVLP087,R,,cb_intrinsic,glutamate,1,0.004305052557257124,0.004289497576421844
AVLP088|L|,AVLP088,L,,cb_intrinsic,glutamate,1,0.01932395997294228,0.019316794267478853
AVLP088|R|,AVLP088,R,,cb_intrinsic,glutamate,1,0.007298721015666618,0.007288366915452026
AVLP089|L|,AVLP089,L,,cb_intrinsic,glutamate,2,0.001993808091463628,0.0019945323974749412
AVLP089|R|,AVLP089,R,,cb_intrinsic,glutamate,2,0.003291734245549801,0.003275519149240275
AVLP090|L|,AVLP090,L,,cb_intrinsic,gaba,1,0.009158170286803676,0.009149104845839003
AVLP090|R|,AVLP090,R,,cb_intrinsic,gaba,1,0.00951489677158263,0.009510922361809742
AVLP091|L|,AVLP091,L,,cb_intrinsic,gaba,1,0.0008607041219123358,0.0009171141862829237
AVLP091|R|,AVLP091,R,,cb_intrinsic,gaba,1,0.0017841994857294148,0.0018683295467585603
AVLP093|L|,AVLP093,L,,cb_intrinsic,gaba,1,0.04268738623396574,0.041988381549551514
AVLP093|R|,AVLP093,R,,cb_intrinsic,gaba,1,0.09855373201844587,0.09719498375857455
AVLP094|L|,AVLP094,L,,cb_intrinsic,gaba,1,0.1625520057338569,0.1590747934709045
AVLP094|R|,AVLP094,R,,cb_intrinsic,gaba,1,0.29998950213977477,0.29787672513500374
AVLP095|L|,AVLP095,L,,cb_intrinsic,gaba,1,0.02463410331056832,0.02463365071283647
AVLP095|R|,AVLP095,R,,cb_intrinsic,gaba,1,0.019664326035824534,0.019617624355977505
AVLP096|L|,AVLP096,L,,cb_intrinsic,gaba,2,0.027295208839481166,0.027251654802944558
AVLP096|R|,AVLP096,R,,cb_intrinsic,gaba,2,0.00791867838861381,0.007895457471235368
AVLP097|L|,AVLP097,L,,cb_intrinsic,acetylcholine,1,0.0025379926095730784,0.0025244081108401913
AVLP097|R|,AVLP097,R,,cb_intrinsic,acetylcholine,1,0.004124579518450397,0.004097178699869258
AVLP098|L|,AVLP098,L,,cb_intrinsic,acetylcholine,1,0.0007187387355568977,0.00014951701560160535
AVLP098|R|,AVLP098,R,,cb_intrinsic,acetylcholine,1,0.0005388411115245524,9.493010804800544e-05
AVLP099|L|,AVLP099,L,,cb_intrinsic,acetylcholine,2,0.03472039771844563,0.034702801093129634
AVLP099|R|,AVLP099,R,,cb_intrinsic,acetylcholine,2,0.02271903726402324,0.022698996224198402
AVLP101|L|,AVLP101,L,,cb_intrinsic,acetylcholine,1,0.0005499534346049035,0.000550912881378544
AVLP101|R|,AVLP101,R,,cb_intrinsic,acetylcholine,1,0.0017895137099573895,0.0017843557178304009
AVLP102|L|,AVLP102,L,,cb_intrinsic,acetylcholine,1,0.008573937120781035,0.008565738787441634
AVLP102|R|,AVLP102,R,,cb_intrinsic,acetylcholine,1,0.0034711065311898363,0.0034578681541158865
AVLP103|L|,AVLP103,L,,cb_intrinsic,acetylcholine,4,0.00010423772133804057,0.00010589030648609187
AVLP103|R|,AVLP103,R,,cb_intrinsic,acetylcholine,4,3.350919914841251e-06,3.409481748074165e-06
AVLP104|L|,AVLP104,L,,cb_intrinsic,acetylcholine,7,0.000667220026898836,0.000669786964878207
AVLP104|R|,AVLP104,R,,cb_intrinsic,acetylcholine,7,0.0009869288300857712,0.000992982021514653
AVLP105|L|,AVLP105,L,,cb_intrinsic,acetylcholine,3,0.010831953292004416,0.01083106027640626
AVLP105|R|,AVLP105,R,,cb_intrinsic,acetylcholine,2,0.010922655114766215,0.010915356637281753
AVLP107|L|,AVLP107,L,,cb_intrinsic,acetylcholine,2,0.0,0.0
AVLP107|R|,AVLP107,R,,cb_intrinsic,acetylcholine,2,0.0,0.0
AVLP108|L|,AVLP108,L,,cb_intrinsic,acetylcholine,1,0.006564314186379833,0.006641479001515614
AVLP108|R|,AVLP108,R,,cb_intrinsic,acetylcholine,1,0.005589679485080263,0.005630500639527073
AVLP109|L|,AVLP109,L,,cb_intrinsic,acetylcholine,3,0.00035621036352030303,3.374537679626502e-05
AVLP109|R|,AVLP109,R,,cb_intrinsic,acetylcholine,3,0.00028701912862715153,2.7212878812726823e-05
AVLP110_a|L|,AVLP110_a,L,,cb_intrinsic,acetylcholine,2,0.04145959805372909,0.041408775087693306
AVLP110_a|R|,AVLP110_a,R,,cb_intrinsic,acetylcholine,2,0.02635719870122199,0.026331961314541717
AVLP110_b|L|,AVLP110_b,L,,cb_intrinsic,acetylcholine,2,0.05008286375153354,0.05008829161735625
AVLP110_b|R|,AVLP110_b,R,,cb_intrinsic,acetylcholine,2,0.04261365324329007,0.04259200484988231
AVLP111|L|,AVLP111,L,,cb_intrinsic,acetylcholine,2,0.0074970341238644565,0.0075148220524351855
AVLP111|R|,AVLP111,R,,cb_intrinsic,acetylcholine,3,0.005092264491310819,0.005127568800388053
AVLP112|L|,AVLP112,L,,cb_intrinsic,acetylcholine,2,0.0032205223911375516,0.0032952916231743113
AVLP112|R|,AVLP112,R,,cb_intrinsic,acetylcholine,2,0.00019029609746764957,0.00019487268806627197
AVLP113|L|,AVLP113,L,,cb_intrinsic,acetylcholine,2,0.06300913518653528,0.0629654644290748
AVLP113|R|,AVLP113,R,,cb_intrinsic,acetylcholine,2,0.041825402621963624,0.04180467217450233
AVLP115|L|,AVLP115,L,,cb_intrinsic,acetylcholine,6,0.02516528787037894,0.02517320630117425
AVLP115|R|,AVLP115,R,,cb_intrinsic,acetylcholine,6,0.01777878024034349,0.017766393057888786
AVLP116|L|,AVLP116,L,,cb_intrinsic,acetylcholine,2,0.002739566842562095,0.0027813136533933413
AVLP116|R|,AVLP116,R,,cb_intrinsic,acetylcholine,2,0.002927467832256256,0.002981504725340948
AVLP117|L|,AVLP117,L,,cb_intrinsic,acetylcholine,2,0.0020300586491882027,0.0020097792382260623
AVLP117|R|,AVLP117,R,,cb_intrinsic,acetylcholine,3,2.2174240674557603e-05,2.2045779248663626e-05
AVLP120|L|,AVLP120,L,,cb_intrinsic,acetylcholine,4,0.009612888078227374,0.009688651655058746
AVLP120|R|,AVLP120,R,,cb_intrinsic,acetylcholine,1,0.00012457738362910454,1.1343947339665506e-05
AVLP121|L|,AVLP121,L,,cb_intrinsic,acetylcholine,2,0.0013935469201586269,0.0014177108009387285
AVLP121|R|,AVLP121,R,,cb_intrinsic,acetylcholine,4,0.0,0.0
AVLP124|L|,AVLP124,L,,cb_intrinsic,acetylcholine,2,0.04392196760547686,0.0437511814907472
AVLP124|R|,AVLP124,R,,cb_intrinsic,acetylcholine,2,0.041860023588065925,0.041744705712530805
AVLP126|L|,AVLP126,L,,cb_intrinsic,acetylcholine,6,0.022246284584840195,0.022217224940134544
AVLP126|R|,AVLP126,R,,cb_intrinsic,acetylcholine,5,0.015293459515015994,0.015289504904350168
AVLP129|L|,AVLP129,L,,cb_intrinsic,acetylcholine,1,0.046038360539502776,0.04602378743817195
AVLP129|R|,AVLP129,R,,cb_intrinsic,acetylcholine,1,0.045682918217771505,0.045654908067527415
AVLP132|L|,AVLP132,L,,cb_intrinsic,acetylcholine,1,0.004276825197315258,0.004271478202094477
AVLP132|R|,AVLP132,R,,cb_intrinsic,acetylcholine,1,0.04508998434010334,0.045002303234877424
AVLP136|L|,AVLP136,L,,cb_intrinsic,acetylcholine,2,0.0023977043490333843,0.002399025841032975
AVLP136|R|,AVLP136,R,,cb_intrinsic,acetylcholine,2,0.006859497074665243,0.00682424430057706
AVLP137|L|,AVLP137,L,,cb_intrinsic,acetylcholine,2,0.0,0.0
AVLP137|R|,AVLP137,R,,cb_intrinsic,acetylcholine,2,0.0,0.0
AVLP138|L|,AVLP138,L,,cb_intrinsic,acetylcholine,2,0.030385200087570716,0.03031557125384462
AVLP138|R|,AVLP138,R,,cb_intrinsic,acetylcholine,3,0.03128650555895526,0.031186044452617027
AVLP139|L|,AVLP139,L,,cb_intrinsic,acetylcholine,2,0.008055133062541638,0.008062269192575645
AVLP139|R|,AVLP139,R,,cb_intrinsic,acetylcholine,2,0.00742309138769101,0.007429401008632335
AVLP140|L|,AVLP140,L,,cb_intrinsic,acetylcholine,1,4.182602924768209e-06,4.20653237272088e-06
AVLP140|R|,AVLP140,R,,cb_intrinsic,acetylcholine,2,0.0,0.0
AVLP143|L|,AVLP143,L,,cb_intrinsic,acetylcholine,2,0.0,0.0
AVLP143|R|,AVLP143,R,,cb_intrinsic,acetylcholine,2,0.0,0.0
AVLP145|L|,AVLP145,L,,cb_intrinsic,acetylcholine,5,0.02723500035764949,0.02724213966252621
AVLP145|R|,AVLP145,R,,cb_intrinsic,acetylcholine,6,0.02881052590292897,0.028672274845221904
AVLP147|L|,AVLP147,L,,cb_intrinsic,acetylcholine,2,0.0,0.0
AVLP147|R|,AVLP147,R,,cb_intrinsic,acetylcholine,3,0.0007735762388884177,0.0007726466646811724
AVLP149|L|,AVLP149,L,,cb_intrinsic,acetylcholine,6,0.0993092626973849,0.09882144190366811
AVLP149|R|,AVLP149,R,,cb_intrinsic,acetylcholine,6,0.0443248616198267,0.04386419956088739
AVLP152|L|,AVLP152,L,,cb_intrinsic,acetylcholine,1,0.00930447790775025,0.009296038577034144
AVLP152|R|,AVLP152,R,,cb_intrinsic,acetylcholine,1,0.009775212198057145,0.009763430267767723
AVLP153|L|,AVLP153,L,,cb_intrinsic,acetylcholine,1,0.060368007972679716,0.06034712661914409
AVLP153|R|,AVLP153,R,,cb_intrinsic,acetylcholine,1,0.012858032955806686,0.012847892847513843
AVLP154|L|,AVLP154,L,,cb_intrinsic,acetylcholine,1,0.015086915407841578,0.015045813408285163
AVLP154|R|,AVLP154,R,,cb_intrinsic,acetylcholine,1,0.022105837822404894,0.022075999892474336
AVLP155_a|L|,AVLP155_a,L,,cb_intrinsic,acetylcholine,1,0.0192372484118571,0.019228790992973154
AVLP155_a|R|,AVLP155_a,R,,cb_intrinsic,acetylcholine,1,0.015379003309655843,0.015371397217941006
AVLP155_b|L|,AVLP155_b,L,,cb_intrinsic,acetylcholine,1,0.02256218316117071,0.022553449878360565
AVLP155_b|R|,AVLP155_b,R,,cb_intrinsic,acetylcholine,1,0.02259358891287837,0.022574499816059364
AVLP156|L|,AVLP156,L,,cb_intrinsic,acetylcholine,1,0.009243954757852042,0.009217348592580516
AVLP156|R|,AVLP156,R,,cb_intrinsic,acetylcholine,1,0.012254038653804377,0.012223196339154125
AVLP157|L|,AVLP157,L,,cb_intrinsic,acetylcholine,1,0.016524870755012508,0.016500847018620125
AVLP157|R|,AVLP157,R,,cb_intrinsic,acetylcholine,1,0.01594127001059719,0.01592037189046474
AVLP158|L|,AVLP158,L,,cb_intrinsic,acetylcholine,1,0.05672509129211543,0.05671265678465058
AVLP158|R|,AVLP158,R,,cb_intrinsic,acetylcholine,1,0.053924470766199585,0.05391533965056754
AVLP159|L|,AVLP159,L,,cb_intrinsic,acetylcholine,1,0.0017422936728437814,0.0017608614587799097
AVLP159|R|,AVLP159,R,,cb_intrinsic,acetylcholine,1,0.0027010399811351416,0.00240572468345346
AVLP160|L|,AVLP160,L,,cb_intrinsic,acetylcholine,1,0.016729404971162754,0.01671499358988698
AVLP160|R|,AVLP160,R,,cb_intrinsic,acetylcholine,1,0.017955137267198114,0.017948018684223035
AVLP161|L|,AVLP161,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
